,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-41.571381901339436,-1272.5,1788.5,3061.0,547.0,1453.0,21.0,3.8391224862888484,-270210.16000000015,136
0,-19.30306905370844,-603.8000000000002,2524.2,3128.0,556.0,1444.0,23.0,4.136690647482014,-260845.64000000025,137
0,19.95879120879121,581.1999999999998,3493.2,2912.0,549.0,1451.0,29.0,5.2823315118397085,-229809.07500000013,138
0,-40.56913407821229,-1161.8999999999999,1702.1000000000001,2864.0,519.0,1481.0,17.0,3.275529865125241,-289395.76500000013,139
0,-50.75458392101552,-1439.4,1396.6,2836.0,517.0,1483.0,16.0,3.0947775628626695,-294621.7100000004,140
0,-23.466846179737473,-697.2000000000003,2273.7999999999997,2971.0,554.0,1446.0,23.0,4.1516245487364625,-260504.0100000003,141
0,-27.674496644295303,-824.6999999999998,2155.3,2980.0,539.0,1461.0,22.0,4.081632653061225,-264931.88000000024,142
0,-39.93297587131367,-1191.6,1792.4,2984.0,561.0,1439.0,21.0,3.7433155080213902,-270048.7250000002,143
0,-42.249421104862726,-1277.2000000000003,1745.7999999999997,3023.0,542.0,1458.0,18.0,3.3210332103321036,-284813.13000000035,144
0,-36.77051926298156,-1097.5999999999997,1887.4000000000003,2985.0,527.0,1473.0,24.0,4.554079696394687,-255219.74000000022,145
0,-42.25828036132485,-1263.1,1725.9,2989.0,532.0,1468.0,21.0,3.9473684210526314,-269398.4650000003,146
0,-19.533123028391174,-619.2000000000003,2550.7999999999997,3170.0,574.0,1426.0,22.0,3.8327526132404177,-265647.3350000002,147
0,7.9778300302317575,237.49999999999955,3214.4999999999995,2977.0,545.0,1455.0,26.0,4.770642201834862,-246114.25000000017,148
0,-27.176271186440687,-801.7000000000003,2148.2999999999997,2950.0,554.0,1446.0,29.0,5.234657039711191,-230413.28000000026,149
0,-21.326000611060195,-698.0,2575.0,3273.0,584.0,1416.0,24.0,4.10958904109589,-255055.8400000003,150
0,-40.04896817068906,-1145.0000000000002,1713.9999999999998,2859.0,526.0,1474.0,17.0,3.2319391634980987,-290775.6750000001,151
0,-26.907034287734177,-761.1999999999998,2067.8,2829.0,528.0,1472.0,24.0,4.545454545454546,-255611.44000000024,152
0,-19.94121715076072,-576.6999999999998,2315.3,2892.0,536.0,1464.0,29.0,5.410447761194029,-230071.05000000025,153
0,-34.71160528144544,-999.0,1879.0,2878.0,526.0,1474.0,22.0,4.182509505703422,-264643.56000000035,154
0,-27.076003982741454,-815.8000000000002,2197.2,3013.0,575.0,1425.0,26.0,4.521739130434783,-245320.89500000008,155
0,-29.045961002785532,-834.2000000000003,2037.7999999999997,2872.0,529.0,1471.0,26.0,4.914933837429111,-244509.18000000034,156
0,-26.28170894526035,-787.4000000000001,2208.6,2996.0,536.0,1464.0,30.0,5.597014925373134,-225467.09500000015,157
0,-31.71148370768745,-1002.4000000000001,2158.6,3161.0,574.0,1426.0,24.0,4.181184668989547,-254539.6900000003,158
0,-24.238845144356986,-738.8000000000006,2309.1999999999994,3048.0,543.0,1457.0,24.0,4.41988950276243,-255318.49500000034,159
0,-20.648668916385446,-550.6999999999998,2116.3,2667.0,524.0,1476.0,18.0,3.435114503816794,-284744.8600000002,160
0,-50.465827949676985,-1484.2,1456.8,2941.0,535.0,1465.0,19.0,3.551401869158879,-279794.91,161
0,-15.223631508678238,-456.0999999999999,2539.9,2996.0,547.0,1453.0,26.0,4.753199268738574,-245408.84500000038,162
0,-39.45137976346912,-1200.9,1843.1,3044.0,574.0,1426.0,17.0,2.961672473867596,-289141.2750000003,163
0,-54.2202486678508,-1526.3,1288.7,2815.0,524.0,1476.0,19.0,3.6259541984732824,-279412.42500000034,164
0,-12.651257647858628,-372.2000000000007,2569.7999999999993,2942.0,544.0,1456.0,20.0,3.6764705882352944,-276293.8900000002,165
